productId;languageId;syncId;productName;productListerDescription;productShortDescription;productLongDescription
P120103;nl;1743;;Freewheeler - Deze stevige tas op wielen houdt een week aan kleding en bewaart laarzen of vuile spullen in een apart compartiment\, een zwevend schot dat de twee scheidt;Freewheeler - Deze stevige tas op wielen houdt een week aan kleding en bewaart laarzen of vuile spullen in een apart compartiment\, een zwevend schot dat de twee scheidt; Het ritsvak\, het gemakkelijk toegankelijke eindvak en de interne gaas-toilettas bestrijden de krachten van chaos om je georganiseerd te houden. Een lichtgekleurde voering maakt het gemakkelijk om te zien wat je erin hebt opgeborgen. Structureel\, slagvaste skidplates en de hard-als-nagels gevormde bodempan zijn bestand tegen brutale behandeling\, terwijl soepel rollende 80 mm wielen gestuurd door een uitschuifbare handgreep in 2 standen u brengen waar u naartoe gaat. Met trekhendels aan beide uiteinden\, externe compressieriemen om de lading vast te zetten en / of omvangrijke items te bevestigen\, en latsteunen aan de zijkanten die de tas rechtop houden maar inklappen voor eenvoudige opslag. Gemaakt van stevig 1200 denier polyester (100% gerecycled) met een polyurethaancoating en DWR (duurzame waterafstotende) afwerking
P120102;nl;1743;;Fish frenzy t-shirt - Afhankelijk van de vrije stroming stroomt de buitengewone levenscyclus van de zalm door met het Fish Frenzy T-shirt;Fish frenzy t-shirt - Afhankelijk van de vrije stroming stroomt de buitengewone levenscyclus van de zalm door met het Fish Frenzy T-shirt; Het in Washington gevestigde kunstenaar Nikki McClure verschijnt op het 100% organische katoenen canvas van de tee. Ringgesponnen garen en getapete schoudernaden zorgen voor een zachte hand. PVC- en ftalaatvrije inkten zijn gemakkelijker voor het milieu. Het shirt is recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Ringgesponnen garens voor een zachtere hand </li> <li> Getapete schoudernaden </ li> <li> Zeefdrukinkten zijn PVC- en ftalaatvrij </li> </ul> <br> <br> <b> Stof: </b> 100% biologisch katoen van 5\,4 oz. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> (199 g 6\,9 oz) <br> <br> Gemaakt in de VS.
P120104;nl;1743;;Gi ii-broek - De op reizen geteste\, sneldrogende duurzaamheid van Gi II-broeken is bestand tegen rots en rivier en biedt levenslange 40-UPF zonbescherming;Gi ii-broek - De op reizen geteste\, sneldrogende duurzaamheid van Gi II-broeken is bestand tegen rots en rivier en biedt levenslange 40-UPF zonbescherming; Gemaakt van superlicht 3\,7-oz 100% Supplex nylon twill met een kruisje voor brede manoeuvres. Details zijn onder meer een elastische tailleband met gespsluiting (die onder een harnas past)\, zakjes met verwisselbare naad op de naad met gaasafvoeren\, een zak met rits aan de zijkant groot genoeg voor een kaart (met interne sleutellus) en een rits achter zak. Nu met een gemoderniseerde pasvorm die breder is aan de enkel. Binnenbeenlengte (maat M) is 33. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Bijgewerkte pasvorm
P100406;fr;1743;;Short Gi ii - Les favoris du camp de base\, le poids plume du Gi II et le soufflet d'entrejambe convivial invitent aux randonnées d'une journée\, aux sessions de bloc et aux plongeons dans le ruisseau;Short Gi ii - Les favoris du camp de base\, le poids plume du Gi II et le soufflet d'entrejambe convivial invitent aux randonnées d'une journée\, aux sessions de bloc et aux plongeons dans le ruisseau; Le sergé de nylon doux et résistant offre une protection solaire 40 UPF\, sèche rapidement et se range petit lorsque vous emmenez votre spectacle sur la route. La taille élastique a une boucle discrète et une braguette zippée boutonnée. Deux poches avant auto-drainantes\, poche arrière zippée et une poche zippée sur la cuisse de la taille d'une bouteille de bière. La longueur d'entrejambe (taille M) est de 11. <br> <br> <b> Détails :</b> <ul> <li> Coupe actualisée </li> <li> Tissu en nylon résistant et à séchage rapide </li> <li> Taille élastiquée avec ceinture en sangle fixe\, boucle de séparation et braguette zippée boutonnée </li> <li> Deux poches avant auto-drainantes\, poche arrière zippée et une poche cuisse zippée de la taille d'une bouteille de bière avec crochet et crochet fermeture de boucle </li> <li> Entrejambe à soufflets </li> <li> Entrejambe de 11 </li> </ul> <br> <br> <b> Tissu: </b> Supplex 100% 3\,7 oz sergé de nylon avec protection solaire 40 UPF. Recyclable grâce au programme de recyclage des fils communs <br> <br> <b> Poids: </b> (265 g 9.2 oz) <br> <br> Fabriqué en Colombie.
P100404;fr;1743;;Capri de planche pour fille - Conçu pour des séjours de camping de deux semaines sur les plages de Baja\, ces capris sont faits d'un polyester 100% microfibre léger et doux de 3\,7 oz qui gère l'eau salée\, le sable et la saleté\, sèche rapidement et a un DWR ( finition hydrofuge durable);Capri de planche pour fille - Conçu pour des séjours de camping de deux semaines sur les plages de Baja\, ces capris sont faits d'un polyester 100% microfibre léger et doux de 3\,7 oz qui gère l'eau salée\, le sable et la saleté\, sèche rapidement et a un DWR ( finition hydrofuge durable); Deux pinces au dos et un ajustement élastique intégré à la taille affinent la coupe. Les ouvertures à trois boutons-pression permettent un style ventilé. Avec une braguette auto-agrippante et une poche plaquée arrière auto-drainante. Hip-riding. Entrejambe de 18 ans. Recyclable grâce au programme de recyclage des fils communs. <br> <br> <b>Détails :</b> <ul> <li> Le polyester microfibre léger et brossé doux sèche rapidement et possède un DWR Deluge (eau durable) répulsif) </li> <li> Deux pinces arrière et un ajustement élastique intégré à la taille affinent l'ajustement </li> <li> Les ouvertures à 3 boutons-pression permettent un style ventilé </li> <li> Crochet et- boucle\, braguette à nouer souple et poche arrière plaquée auto-drainante </li> <li> Hip-riding </li> <li> Entrejambe de 18 ans </li> </ul> <br> <br> <b> Tissu: </b> 3\,7 oz 100% polyester microfibre avec une face brossée et une finition Deluge DWR. Recyclable grâce au programme de recyclage des fils communs <br> <br> <b> Poids: </b> (103 g 3\,6 oz) <br> <br> Fabriqué en Colombie.
P110500;nl;1743;;Meisjes boardieshort - dus je voedt de dochter van Neptune op - stop haar in een paar boardies;Meisjes boardieshort - dus je voedt de dochter van Neptune op - stop haar in een paar boardies; Gemaakt van een duurzame en zacht geborstelde 100% polyester van 3\,7 oz 100 ml\, deze shorts zijn DWR (duurzaam waterafstotend) behandeld en drogen snel. Comfort en betere prestaties komen van voorwaarts naden in het kruis en een gedeeltelijk elastische tailleband met een nylon trekkoordsluiting. De heupzak met ritssluiting ligt plat en voert zichzelf af. Hip-rijden
P300001;nl;1743;;Katoenen tankjurk voor meisjes - Deze zachte katoenen jurk voelt luchtig en koel aan\, net als een dag op het strand;Katoenen tankjurk voor meisjes - Deze zachte katoenen jurk voelt luchtig en koel aan\, net als een dag op het strand; Gemaakt van een lichtgewicht 5-oz 100% biologisch katoen jersey gebreide stof die natuurlijk ademt en soepel tegen de huid rust. De gedeeltelijk elastische taille biedt vorm en een flatterende pasvorm
P300002;nl;1743;;Chunk 20x20 mm - Tommy Atkins/Mexico - Totapuri/India;Chunk 20x20 mm - Tommy Atkins/Mexico - Totapuri/India;Heerlijke stukjes tropisch fruit. Gerijpt onder de volle zon van Zuid-Amerika\, geoogst op het perfecte rijpmoment en voorgesneden in handige kleine stukjes. Smaakvoller en gemakkelijker kan het niet. Als frisse toets bij desserts\, als toevoeging bij een dessertbuffet of met wat yoghurt.
P300003;nl;1743;;Grote scheidingslijn - Van staande golven tot windstoten in blauw water\, er is één universele waarheid: bootdekken worden nat;Grote scheidingslijn - Van staande golven tot windstoten in blauw water\, er is één universele waarheid: bootdekken worden nat; Vandaar de grote scheidingslijn. Onze bekroonde soft-side gear borst organiseert en beschermt alles wat een visser nodig heeft efficiënt. Gemaakt van 840 denier nylon met dubbele polyurethaancoating en gepatenteerde gegoten boven- en onderpannen voor waterdichte bescherming\, zelfs in stilstaand water (tot aan de rits). Gelaste naden elimineren lekkage. Schokabsorberend schuim met hoge dichtheid geeft de zak vorm. Binnenin kunnen schuimverdelers worden gerangschikt in elke configuratie waarin uitrusting\, haspels\, vliegen en camera-apparatuur worden opgeslagen. Een transparant zwevend paneel en verwijderbare eindvakken helpen bij het organiseren van kleine voorwerpen. Toegang is via een zeer waterbestendige rits met t-grip. De enkele\, verstelbare gesplitste schouderriem is afneembaar en de binnenkant kan worden verwijderd\, plat in de bagage worden opgeborgen voor gestroomlijnde opslag en vervolgens gemakkelijk worden gemonteerd wanneer u uw bestemming bereikt. <br> <br> <b> Details: </b> <ul > <li> Duurzame\, waterdichte\, gecoate nylon buitenkant stoot water af
P300004;nl;1743;;Guidewater duffle - max - Voor serieuze visexpedities doet de Guidewater Duffel Max zijn naam eer aan en haalt hij maximale uitrusting met gratie en efficiëntie;Guidewater duffle - max - Voor serieuze visexpedities doet de Guidewater Duffel Max zijn naam eer aan en haalt hij maximale uitrusting met gratie en efficiëntie; Wat nog belangrijker is\, het houdt natte spullen geventileerd (het voorkomen van de gevreesde stinkwaadvogels) en weg van uw droge goederen met een gecoate\, zwevende plaat. Nu gemaakt van een nog hardere\, 840-denier dubbele polyurethaan gecoate nylon stof. Gaas met hoge luchtstroom\, gecoate\, waterbestendige ritsen\, bevestigingspunten voor stangbuis en een verstelbare\, gewatteerde\, gesplitste schouderriem en extern gaasvak met rits vormen samen de ultieme duffel voor vissers. Voor extra veiligheid passen 4-delige staafbuizen ook gemakkelijk in de Max. <br> <br> <b>Details :</b> <ul> <li> Afzonderlijke natte en droge zijden met drijvende\, waterbestendige verdeler < / li> <li> Gecoate waterbestendige ritssluiting elimineert bulk en biedt gemakkelijke toegang </li> <li> Twee lussen aan de buitenkant voor bevestiging van de stangbuis </li> <li> Gesplitste schouderriem met verstelbare pasvorm </li> <li> Externe gaaszak met ritssluiting </li> </ul> <br> <br> <b> Stof: </b> waterdichte zijde: nylon dubbele coating van 840 denier met polyurethaanfilm. Ademende zijkant: 300 denier polyester (47% gerecycled) dubbel geweven en nylon gaas. Drijvende scheidingswand: 70 denier nylon met polyurethaanfilm <br> <br> <b> Gewicht: </b> (1298 g 45 oz) <br> <br> Gemaakt in China.
P300003;fr;1743;;Grand diviseur - Des vagues stationnaires au vent de mer bleue\, il y a une vérité universelle: les ponts de bateaux sont mouillés;Grand diviseur - Des vagues stationnaires au vent de mer bleue\, il y a une vérité universelle: les ponts de bateaux sont mouillés; Par conséquent\, le Grand Diviseur. Notre coffre à équipement à parois souples primé organise et protège efficacement tout ce dont un pêcheur a besoin. Fabriqué à partir de nylon enduit de polyuréthane double 840 deniers et de casseroles moulées supérieures et inférieures brevetées pour une protection imperméable même dans l'eau stagnante (jusqu'à la fermeture éclair). Les coutures soudées éliminent les fuites. La mousse haute densité absorbant les chocs donne la forme du sac. À l'intérieur\, des séparateurs en mousse peuvent être disposés dans n'importe quelle configuration pour ranger l'équipement\, les bobines\, les mouches et l'équipement de la caméra. Un panneau flottant transparent et des poches d'extrémité amovibles aident à organiser les petits objets. L'accès se fait par une fermeture à glissière très résistante à l'eau avec poignée en T. La bandoulière fendue unique et réglable est amovible et l'intérieur peut être retiré\, rangé à plat dans les bagages pour un rangement simplifié\, puis facilement assemblé lorsque vous atteignez votre destination. <br> <br> <b> Détails: </b> <ul > <li> L'extérieur en nylon enduit durable et imperméable repousse l'eau
P300004;fr;1743;;Sac de sport Guidewater - max - Pour les expéditions de pêche sérieuses\, le Guidewater Duffel Max est à la hauteur de son nom\, transportant un équipement maximum avec grâce et efficacité;Sac de sport Guidewater - max - Pour les expéditions de pêche sérieuses\, le Guidewater Duffel Max est à la hauteur de son nom\, transportant un équipement maximum avec grâce et efficacité; Plus important encore\, il garde les affaires humides ventilées (empêchant les cuissardes puantes redoutées) et loin de vos marchandises sèches avec une chicane flottante enduite. Maintenant fabriqué avec un tissu en nylon enduit de polyuréthane double 840 deniers encore plus résistant. Maille à grand débit d'air\, fermetures à glissière enduites et résistantes à l'eau\, points de fixation du tube de tige et une bandoulière réglable\, rembourrée et fendue et une poche extérieure en filet à glissière se combinent pour créer le sac de sport ultime pour le pêcheur. Pour plus de sécurité\, les tubes à tige en 4 pièces s'intègrent également facilement dans le Max. <br> <br> <b> Détails :</b> <ul> <li> Séparez les côtés humides et secs avec un séparateur flottant et résistant à l'eau < / li> <li> La fermeture à glissière enduite et résistante à l'eau élimine le volume et offre un accès facile </li> <li> Deux boucles Web à l'extérieur pour la fixation du tube de tige </li> <li> Bandoulière fendue avec ajustement réglable </li> <li> Poche extérieure zippée en filet </li> </ul> <br> <br> <b> Tissu: </b> Côté imperméable: nylon double couche 840 deniers avec film polyuréthane. Côté respirant: double tissage polyester 300 deniers (recyclé à 47%) et maille nylon. Séparateur flottant: nylon 70 deniers avec film en polyuréthane <br> <br> <b> Poids: </b> (1298 g 45 oz) <br> <br> Fabriqué en Chine.
